,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax
3278,2021-08-28,1111,15,1920,26,17026,3386390,1687725,2129780,1773700,1.2
3279,2021-08-28,5,16,2,0,61,83047,32907,66342,99600,0.67
3280,2021-08-28,48,17,52,0,484,176396,110388,117094,110000,1.06
3281,2021-08-29,1852,2,1365,50,22663,1874470,961807,1258286,3781000,0.33
3282,2021-08-29,1755,3,1940,5,18163,729657,409185,695976,2185100,0.32
3283,2021-08-29,1316,4,1356,7,12914,357057,201016,559528,1906700,0.29
3284,2021-08-29,636,5,594,2,7703,401318,220571,389442,932700,0.42
3285,2021-08-29,329,6,548,4,5055,664318,334467,634785,1128800,0.56
3286,2021-08-29,839,7,635,4,8236,602122,302867,600037,1678700,0.36
3287,2021-08-29,1208,9,1507,8,10748,1108196,551088,880145,2510300,0.35
3288,2021-08-29,56,10,27,2,660,170266,99135,119259,254900,0.47
3289,2021-08-29,1378,8,1082,16,21578,1055508,523136,763333,1773600,0.43
3290,2021-08-29,2578,13,1748,46,32335,1201691,472776,1093438,3908500,0.28
3291,2021-08-29,2522,14,1102,2,23295,1406136,554269,1808947,2816500,0.64
3292,2021-08-29,4591,11,7201,110,77408,4497221,2220795,3445172,6538000,0.53
3293,2021-08-29,789,12,286,7,5771,396200,210802,384142,1259300,0.31
3294,2021-08-29,680,15,1402,22,16288,2949768,1508525,2145828,1773700,1.21
3295,2021-08-29,2,16,0,0,63,70573,29289,66343,99600,0.67
3296,2021-08-29,48,17,52,0,480,172090,108206,118693,110000,1.08
3297,2021-08-30,2265,2,1355,47,23517,2129578,1082768,1286444,3781000,0.34
3298,2021-08-30,2084,3,1913,36,18304,802373,446309,714519,2185100,0.33
3299,2021-08-30,1308,4,1425,7,12787,354771,200440,570953,1906700,0.3
3300,2021-08-30,395,5,1085,5,7003,549836,282751,395461,932700,0.42
3301,2021-08-30,269,6,382,5,4936,812151,399704,642102,1128800,0.57
3302,2021-08-30,788,7,514,7,8503,822824,378750,606144,1678700,0.36
3303,2021-08-30,1144,9,1144,12,10738,1406574,655671,892072,2510300,0.36
3304,2021-08-30,71,10,28,1,700,245842,141999,120088,254900,0.47
3305,2021-08-30,1780,8,1305,23,22029,1439065,669724,780303,1773600,0.44
3306,2021-08-30,2310,13,3041,42,31559,1548545,581475,1117341,3908500,0.29
3307,2021-08-30,2028,14,1430,5,23888,1582233,618292,1811195,2816500,0.64
3308,2021-08-30,3567,11,5720,81,75198,5211401,2571037,3477092,6538000,0.53
3309,2021-08-30,544,12,479,11,5832,390206,208906,389725,1259300,0.31
3310,2021-08-30,672,15,1393,12,15561,3562812,1782466,2170283,1773700,1.22
3311,2021-08-30,2,16,1,0,64,90708,34327,66593,99600,0.67
3312,2021-08-30,41,17,42,0,479,191897,118528,118846,110000,1.08
3313,2021-08-31,2159,2,1239,52,24389,1754546,899705,1308758,3781000,0.35
3314,2021-08-31,1942,3,1870,11,18347,612695,352708,725929,2185100,0.33
3315,2021-08-31,1479,4,1233,9,13018,262025,153150,572257,1906700,0.3
3316,2021-08-31,417,5,611,5,6804,412294,224340,398975,932700,0.43
3317,2021-08-31,215,6,473,3,4673,655422,330564,645531,1128800,0.57
3318,2021-08-31,798,7,545,7,8754,616722,306038,610165,1678700,0.36
3319,2021-08-31,1204,9,1167,3,10760,1105809,544404,897282,2510300,0.36
3320,2021-08-31,64,10,55,1,709,175510,101059,120791,254900,0.47
3321,2021-08-31,1732,8,1597,12,22142,1095253,534580,792827,1773600,0.45
3322,2021-08-31,2594,13,2621,15,31482,1188344,466669,1142529,3908500,0.29
3323,2021-08-31,2285,14,1091,1,25077,1420613,548233,1812163,2816500,0.64
3324,2021-08-31,4371,11,3729,139,75795,4467788,2213306,3510813,6538000,0.54
3325,2021-08-31,608,12,505,2,5932,300710,168926,401562,1259300,0.32
3326,2021-08-31,1003,15,1678,21,14874,2996203,1529037,2191953,1773700,1.24
3327,2021-08-31,1,16,4,0,61,68899,29211,66607,99600,0.67
3328,2021-08-31,25,17,47,1,457,174631,109579,119176,110000,1.08
3329,2021-09-01,1993,2,1390,37,24940,2261356,1128573,1337298,3781000,0.35
3330,2021-09-01,1585,3,1567,22,18343,799505,448348,745863,2185100,0.34
3331,2021-09-01,1504,4,1005,4,13505,354489,200575,591600,1906700,0.31
3332,2021-09-01,309,5,521,9,6588,559360,289516,404516,932700,0.43
3333,2021-09-01,291,6,526,3,4432,810113,403319,654479,1128800,0.58
3334,2021-09-01,715,7,696,3,8767,845585,388269,617795,1678700,0.37
3335,2021-09-01,899,9,762,18,10883,1438643,670178,909380,2510300,0.36
3336,2021-09-01,33,10,40,2,701,251812,146251,124522,254900,0.49
3337,2021-09-01,1762,8,1781,13,22092,1394319,667880,812643,1773600,0.46
3338,2021-09-01,2430,13,2345,38,31531,1544018,584674,1169002,3908500,0.3
3339,2021-09-01,2414,14,1465,7,26015,1570503,616664,1814675,2816500,0.64
3340,2021-09-01,3711,11,6829,110,72627,5186307,2586845,3546242,6538000,0.54
3341,2021-09-01,506,12,573,3,5859,405428,215274,416123,1259300,0.33
3342,2021-09-01,573,15,1531,9,13899,3565163,1793064,2215886,1773700,1.25
3343,2021-09-01,3,16,12,0,52,84440,33507,66907,99600,0.67
3344,2021-09-01,34,17,30,0,461,187519,115086,119545,110000,1.09
3345,2021-09-02,2145,2,1442,40,25584,2170517,1095200,1373415,3781000,0.36
3346,2021-09-02,2455,3,2296,16,18483,798331,447880,760472,2185100,0.35
3347,2021-09-02,1247,4,1201,6,13537,344241,196093,603270,1906700,0.32
3348,2021-09-02,407,5,699,13,6293,552773,289072,411103,932700,0.44
3349,2021-09-02,301,6,476,4,4256,808236,402900,661996,1128800,0.59
3350,2021-09-02,599,7,896,0,8468,839581,388100,626090,1678700,0.37
3351,2021-09-02,990,9,1025,9,10839,1373518,654550,921418,2510300,0.37
3352,2021-09-02,90,10,38,1,751,242854,143480,125729,254900,0.49
3353,2021-09-02,1600,8,1629,39,22043,1399542,670918,828790,1773600,0.47
3354,2021-09-02,2329,13,3355,33,30463,1590237,591900,1192001,3908500,0.3
3355,2021-09-02,2992,14,1416,8,27585,1532089,606984,1816545,2816500,0.64
3356,2021-09-02,4073,11,6991,61,69672,5218906,2598781,3578196,6538000,0.55
3357,2021-09-02,987,12,584,3,6259,408695,215528,431173,1259300,0.34
3358,2021-09-02,731,15,1403,16,13217,3570456,1792014,2236716,1773700,1.26
3359,2021-09-02,5,16,1,0,56,88881,34672,67119,99600,0.67
3360,2021-09-02,37,17,21,0,477,185241,115547,119931,110000,1.09
3361,2021-09-03,2331,2,1244,37,26616,2303786,1136363,1418728,3781000,0.38
3362,2021-09-03,1470,3,2408,21,17519,751794,424730,770495,2185100,0.35
3363,2021-09-03,1356,4,948,11,13937,282690,165295,603830,1906700,0.32
3364,2021-09-03,399,5,564,11,6127,587837,300578,417140,932700,0.45
3365,2021-09-03,270,6,534,0,3990,820610,409634,669622,1128800,0.59
3366,2021-09-03,559,7,841,4,8184,899205,403635,630995,1678700,0.38
3367,2021-09-03,1389,9,748,15,11473,1520278,693197,933748,2510300,0.37
3368,2021-09-03,80,10,58,0,770,263413,149566,126546,254900,0.5
3369,2021-09-03,1726,8,1515,38,22231,1515041,697496,845478,1773600,0.48
3370,2021-09-03,2404,13,1729,35,31101,1511066,578454,1220266,3908500,0.31
3371,2021-09-03,2464,14,2759,6,27283,1659270,636218,1819009,2816500,0.65
3372,2021-09-03,3613,11,6894,148,66353,5492108,2692615,3618625,6538000,0.55
3373,2021-09-03,532,12,531,2,6259,307692,176511,434925,1259300,0.35
3374,2021-09-03,740,15,1593,2,12357,3757254,1852714,2259002,1773700,1.27
3375,2021-09-03,4,16,3,0,57,95182,35733,67316,99600,0.68
3376,2021-09-03,41,17,30,0,488,199853,121995,120326,110000,1.09
3377,2021-09-04,2077,2,1503,51,27143,2224018,1095155,1454039,3781000,0.38
3378,2021-09-04,1329,3,1857,20,16968,825336,444581,782097,2185100,0.36
3379,2021-09-04,1434,4,1266,7,14096,369699,200513,604556,1906700,0.32
3380,2021-09-04,338,5,877,5,5580,585787,293347,423265,932700,0.45
3381,2021-09-04,242,6,403,13,3827,877738,412833,673074,1128800,0.6
3382,2021-09-04,410,7,749,3,7842,848627,382289,634166,1678700,0.38
3383,2021-09-04,1450,9,970,9,11938,1472895,666938,946417,2510300,0.38
3384,2021-09-04,99,10,40,2,827,244453,134873,128093,254900,0.5
3385,2021-09-04,1558,8,1283,19,22481,1445290,656192,860220,1773600,0.49
3386,2021-09-04,2279,13,1951,55,31385,1535002,564601,1248438,3908500,0.32
3387,2021-09-04,2723,14,2241,2,27753,1661269,616490,1822093,2816500,0.65
3388,2021-09-04,3775,11,6969,152,63134,5739364,2698375,3648045,6538000,0.56
3389,2021-09-04,605,12,242,0,6618,414388,212771,449866,1259300,0.36
3390,2021-09-04,711,15,1174,24,11885,3758465,1828853,2281107,1773700,1.29
3391,2021-09-04,9,16,14,0,52,89867,34483,67473,99600,0.68
3392,2021-09-04,18,17,43,0,463,190770,117905,120795,110000,1.1
3393,2021-09-05,2165,2,1335,38,27923,2274905,1078796,1481787,3781000,0.39
3394,2021-09-05,1587,3,1793,19,16735,892442,464515,791586,2185100,0.36
3395,2021-09-05,1078,4,1674,10,13490,409134,219601,613353,1906700,0.32
3396,2021-09-05,459,5,488,7,5545,518286,263068,425548,932700,0.46
3397,2021-09-05,269,6,484,6,3607,785488,373786,676704,1128800,0.6
3398,2021-09-05,486,7,569,4,7756,738983,347247,636710,1678700,0.38
3399,2021-09-05,1057,9,791,8,12191,1289287,604368,955438,2510300,0.38
3400,2021-09-05,78,10,79,3,825,203542,111047,129301,254900,0.51
3401,2021-09-05,1961,8,1522,20,22889,1248048,578584,872803,1773600,0.49
3402,2021-09-05,2136,13,2921,33,30559,1523869,546721,1275927,3908500,0.33
3403,2021-09-05,3747,14,1969,12,29524,1602991,590157,1823581,2816500,0.65
3404,2021-09-05,3886,11,5370,171,61610,5201382,2450693,3675856,6538000,0.56
3405,2021-09-05,861,12,595,1,6880,459221,231819,466503,1259300,0.37
3406,2021-09-05,597,15,959,4,11512,3449157,1696934,2301248,1773700,1.3
3407,2021-09-05,4,16,0,0,56,79167,31737,67481,99600,0.68
3408,2021-09-05,25,17,24,0,464,191438,118926,120799,110000,1.1
3409,2021-09-06,2101,2,1342,63,28635,2534268,1193501,1513703,3781000,0.4
3410,2021-09-06,1599,3,1939,14,16376,922526,488499,799348,2185100,0.37
3411,2021-09-06,1213,4,1519,8,13168,409336,220513,622734,1906700,0.33
3412,2021-09-06,295,5,347,6,5488,646815,314482,436689,932700,0.47
3413,2021-09-06,193,6,463,9,3331,952347,440183,683710,1128800,0.61
3414,2021-09-06,463,7,609,6,7606,974232,419328,643409,1678700,0.38
3415,2021-09-06,1082,9,1019,5,12236,1640345,711077,968735,2510300,0.39
3416,2021-09-06,38,10,37,2,824,285115,156276,130228,254900,0.51
3417,2021-09-06,1558,8,1550,20,22867,1623223,715588,890916,1773600,0.5
3418,2021-09-06,1844,13,3506,31,28866,1838402,643713,1305885,3908500,0.33
3419,2021-09-06,3714,14,1771,17,31460,1763583,651977,1826399,2816500,0.65
3420,2021-09-06,2126,11,4637,66,59065,5792899,2732816,3697618,6538000,0.57
3421,2021-09-06,700,12,472,7,7103,460542,232277,483008,1259300,0.38
3422,2021-09-06,398,15,948,18,10953,3960480,1902472,2323020,1773700,1.31
3423,2021-09-06,5,16,0,0,61,99418,36203,67725,99600,0.68
3424,2021-09-06,23,17,42,0,445,201771,120944,121431,110000,1.1
3425,2021-09-07,2174,2,1702,53,29065,2620699,1222446,1549211,3781000,0.41
3426,2021-09-07,1487,3,1787,43,16054,922879,490364,808803,2185100,0.37
3427,2021-09-07,1458,4,1291,14,13328,409300,221431,632299,1906700,0.33
3428,2021-09-07,448,5,333,10,5599,660410,320486,450432,932700,0.48
3429,2021-09-07,229,6,389,3,3168,924932,435623,689548,1128800,0.61
3430,2021-09-07,742,7,586,5,7755,969992,419807,651137,1678700,0.39
3431,2021-09-07,1197,9,1286,20,12127,1603908,707650,982177,2510300,0.39
3432,2021-09-07,20,10,65,2,777,280089,155543,131294,254900,0.52
3433,2021-09-07,1776,8,1810,34,22801,1587388,713085,908130,1773600,0.51
3434,2021-09-07,2107,13,1587,45,29358,1849161,646943,1334868,3908500,0.34
3435,2021-09-07,3200,14,1577,5,33070,1734395,644931,1829128,2816500,0.65
3436,2021-09-07,2407,11,4645,56,56789,5890302,2782688,3716590,6538000,0.57
3437,2021-09-07,645,12,555,12,7190,467724,235311,503011,1259300,0.4
3438,2021-09-07,631,15,1252,9,10325,4024135,1944431,2345600,1773700,1.32
3439,2021-09-07,4,16,7,0,58,98479,36395,67897,99600,0.68
3440,2021-09-07,22,17,30,0,437,207384,125207,121765,110000,1.11
3441,2021-09-08,1867,2,1789,65,29097,2608217,1220792,1584215,3781000,0.42
3442,2021-09-08,1564,3,1912,51,15686,875067,475195,820672,2185100,0.38
3443,2021-09-08,1471,4,1224,17,13563,398348,216879,642228,1906700,0.34
3444,2021-09-08,375,5,105,9,5866,633922,314161,465026,932700,0.5
3445,2021-09-08,256,6,234,29,3188,960684,444814,697685,1128800,0.62
3446,2021-09-08,700,7,409,4,8042,974440,423325,658273,1678700,0.39
3447,2021-09-08,1319,9,1178,6,12256,1582052,704321,998050,2510300,0.4
3448,2021-09-08,74,10,32,1,818,269651,152406,132000,254900,0.52
3449,2021-09-08,2474,8,1272,5,23968,1460402,689117,924801,1773600,0.52
3450,2021-09-08,2067,13,5191,54,26188,1820878,644245,1363175,3908500,0.35
3451,2021-09-08,3100,14,1675,10,34484,1729482,650416,1831255,2816500,0.65
3452,2021-09-08,2989,11,6062,69,53676,5853276,2778298,3738920,6538000,0.57
3453,2021-09-08,904,12,521,9,7568,468766,235674,521104,1259300,0.41
3454,2021-09-08,537,15,1081,32,9771,3973212,1935570,2367444,1773700,1.33
3455,2021-09-08,7,16,14,0,51,98413,36465,68000,99600,0.68
3456,2021-09-08,29,17,2,0,464,208112,125500,122144,110000,1.11
3457,2021-09-09,2032,2,2764,49,28325,2574812,1219879,1620313,3781000,0.43
3458,2021-09-09,1355,3,1933,44,15088,911686,486485,830188,2185100,0.38
3459,2021-09-09,1438,4,1506,11,13486,432952,229277,651747,1906700,0.34
3460,2021-09-09,340,5,526,16,5672,664147,322432,477579,932700,0.51
3461,2021-09-09,207,6,494,10,2898,967208,448425,704771,1128800,0.62
3462,2021-09-09,661,7,471,4,8226,977532,426244,668974,1678700,0.4
3463,2021-09-09,1341,9,815,5,12771,1630141,714336,1009335,2510300,0.4
3464,2021-09-09,108,10,62,2,863,267718,154341,133218,254900,0.52
3465,2021-09-09,2243,8,2009,47,24174,1561008,710513,941819,1773600,0.53
3466,2021-09-09,2298,13,3628,22,24825,1837200,645932,1389371,3908500,0.36
3467,2021-09-09,3118,14,2158,9,35439,1774224,662415,1833282,2816500,0.65
3468,2021-09-09,2700,11,6940,73,49400,5928074,2809117,3759998,6538000,0.58
3469,2021-09-09,910,12,664,5,7812,481128,240398,538425,1259300,0.43
3470,2021-09-09,513,15,844,25,9430,4034624,1959958,2393138,1773700,1.35
3471,2021-09-09,15,16,3,0,63,97583,36305,68073,99600,0.68
3472,2021-09-09,28,17,38,0,454,211903,127227,122599,110000,1.11
3473,2021-09-10,2297,2,1743,28,28838,2471735,1191288,1657138,3781000,0.44
3474,2021-09-10,1808,3,2200,85,14677,823313,453202,845876,2185100,0.39
3475,2021-09-10,1254,4,597,9,14131,319739,180402,652180,1906700,0.34
3476,2021-09-10,485,5,615,2,5538,665970,324569,489875,932700,0.53
3477,2021-09-10,252,6,311,3,2835,973477,455109,712776,1128800,0.63
3478,2021-09-10,853,7,556,12,8518,989868,430664,675457,1678700,0.4
3479,2021-09-10,1366,9,799,17,13310,1615131,717806,1025149,2510300,0.41
3480,2021-09-10,77,10,102,1,837,282387,158564,134321,254900,0.53
3481,2021-09-10,1939,8,1800,38,24291,1590381,720312,960052,1773600,0.54
3482,2021-09-10,2246,13,3059,28,23975,1906916,664075,1413890,3908500,0.36
3483,2021-09-10,3734,14,2244,4,36921,1745035,663260,1836919,2816500,0.65
3484,2021-09-10,3595,11,5817,97,47161,6129652,2893573,3784322,6538000,0.58
3485,2021-09-10,776,12,570,5,8011,340862,190081,540812,1259300,0.43
3486,2021-09-10,467,15,1035,12,8853,4211398,2017199,2420694,1773700,1.36
3487,2021-09-10,6,16,1,0,68,101849,37130,68173,99600,0.68
3488,2021-09-10,21,17,27,0,448,231932,137058,122961,110000,1.12
3489,2021-09-11,2282,2,1823,10,29257,2437765,1164698,1695010,3781000,0.45
3490,2021-09-11,1390,3,1603,49,14436,887808,467861,862974,2185100,0.39
3491,2021-09-11,1320,4,1540,11,13902,399786,212119,652788,1906700,0.34
3492,2021-09-11,490,5,323,9,5698,643081,309630,500639,932700,0.54
3493,2021-09-11,198,6,323,15,2702,975282,445057,716556,1128800,0.63
3494,2021-09-11,722,7,521,6,8715,922699,405648,684907,1678700,0.41
3495,2021-09-11,1354,9,1194,28,13456,1548679,690338,1040320,2510300,0.41
3496,2021-09-11,73,10,83,1,825,255540,140832,135519,254900,0.53
3497,2021-09-11,1865,8,1762,27,24369,1454286,665331,972109,1773600,0.55
3498,2021-09-11,2163,13,2009,53,24099,1789174,622651,1437146,3908500,0.37
3499,2021-09-11,3743,14,2702,10,37952,1790119,656956,1838977,2816500,0.65
3500,2021-09-11,2416,11,5625,359,43934,6456114,2939623,3805654,6538000,0.58
3501,2021-09-11,953,12,1151,6,7807,451243,225724,547308,1259300,0.43
3502,2021-09-11,555,15,1068,8,8328,4254377,2000647,2449121,1773700,1.38
3503,2021-09-11,2,16,2,0,68,95709,36381,68227,99600,0.69
3504,2021-09-11,24,17,42,0,430,227319,138003,122970,110000,1.12
3505,2021-09-12,2110,2,1789,16,29528,2341849,1114226,1730472,3781000,0.46
3506,2021-09-12,1256,3,1845,36,13834,905234,474653,878768,2185100,0.4
3507,2021-09-12,1435,4,1745,13,13577,417563,225465,656602,1906700,0.34
3508,2021-09-12,340,5,592,2,5443,526422,266309,502778,932700,0.54
3509,2021-09-12,283,6,307,29,2675,844907,398524,720877,1128800,0.64
3510,2021-09-12,584,7,805,7,8488,753426,355690,689544,1678700,0.41
3511,2021-09-12,1118,9,1674,11,12884,1262507,604039,1051366,2510300,0.42
3512,2021-09-12,67,10,46,2,845,200055,112909,136321,254900,0.53
3513,2021-09-12,1309,8,1659,16,23990,1218193,580447,981726,1773600,0.55
3514,2021-09-12,1717,13,1943,84,23834,1542935,557453,1457141,3908500,0.37
3515,2021-09-12,5291,14,2861,9,40368,1554710,587940,1840768,2816500,0.65
3516,2021-09-12,2347,11,4529,45,41728,5771488,2676110,3825117,6538000,0.59
3517,2021-09-12,930,12,473,4,8259,481188,242784,559823,1259300,0.44
3518,2021-09-12,376,15,675,18,8021,3838903,1840094,2474389,1773700,1.4
3519,2021-09-12,3,16,0,0,71,79018,32177,68243,99600,0.69
3520,2021-09-12,32,17,37,0,425,227296,139761,122975,110000,1.12
3521,2021-09-13,2030,2,2199,52,29316,2177488,1100844,1762090,3781000,0.47
3522,2021-09-13,1191,3,1989,54,13022,849406,471076,896006,2185100,0.41
3523,2021-09-13,1070,4,1560,36,13078,407931,221936,662158,1906700,0.35
3524,2021-09-13,206,5,389,13,5255,646369,318896,506446,932700,0.54
3525,2021-09-13,156,6,250,29,2580,903478,436660,728324,1128800,0.65
3526,2021-09-13,878,7,773,15,8588,947662,416273,693656,1678700,0.41
3527,2021-09-13,1011,9,1212,13,12670,1496830,685970,1065643,2510300,0.42
3528,2021-09-13,41,10,66,0,819,253112,150585,139366,254900,0.55
3529,2021-09-13,1243,8,7023,33,18182,1484989,696429,994753,1773600,0.56
3530,2021-09-13,1649,13,2085,39,23370,1812699,649072,1475569,3908500,0.38
3531,2021-09-13,3522,14,2328,5,41557,1650467,636567,1842438,2816500,0.65
3532,2021-09-13,1947,11,3593,111,40063,5754032,2772438,3844338,6538000,0.59
3533,2021-09-13,704,12,620,5,8339,458708,234600,572466,1259300,0.45
3534,2021-09-13,398,15,681,8,7732,3900210,1894510,2494579,1773700,1.41
3535,2021-09-13,11,16,2,0,80,89260,34634,68343,99600,0.69
3536,2021-09-13,16,17,43,0,398,215601,129586,123851,110000,1.13
3537,2021-09-14,1974,2,2108,38,29137,2508001,1225058,1800694,3781000,0.48
3538,2021-09-14,1207,3,1568,54,12647,913737,493358,914819,2185100,0.42
3539,2021-09-14,1406,4,1255,19,13219,410164,222709,672341,1906700,0.35
3540,2021-09-14,329,5,363,4,5219,650033,320506,510785,932700,0.55
3541,2021-09-14,143,6,209,2,2513,942370,446908,735343,1128800,0.65
3542,2021-09-14,763,7,601,6,8744,936236,416798,699829,1678700,0.42
3543,2021-09-14,856,9,846,24,12670,1573418,708772,1079159,2510300,0.43
3544,2021-09-14,30,10,60,0,788,275317,158261,144072,254900,0.57
3545,2021-09-14,1651,8,271,23,19534,1542556,713751,1005112,1773600,0.57
3546,2021-09-14,1784,13,2141,16,22981,1812491,649069,1497456,3908500,0.38
3547,2021-09-14,1983,14,2437,7,41094,1566491,620202,1844195,2816500,0.65
3548,2021-09-14,2632,11,4364,255,38304,6113767,2890926,3859556,6538000,0.59
3549,2021-09-14,483,12,770,3,8048,468567,239336,587830,1259300,0.47
3550,2021-09-14,411,15,1026,12,7112,4210272,1993661,2515477,1773700,1.42
3551,2021-09-14,3,16,5,0,78,90987,34781,68399,99600,0.69
3552,2021-09-14,14,17,29,0,383,225888,133141,124311,110000,1.13
3553,2021-09-15,1860,2,1943,46,29005,2545222,1232891,1838973,3781000,0.49
3554,2021-09-15,1178,3,1411,79,12393,920788,494853,935597,2185100,0.43
3555,2021-09-15,1434,4,1453,16,13185,415973,225941,685331,1906700,0.36
3556,2021-09-15,190,5,416,2,4992,669321,327292,513974,932700,0.55
3557,2021-09-15,222,6,187,0,2545,961139,453294,743821,1128800,0.66
3558,2021-09-15,766,7,661,10,8842,940011,417150,705991,1678700,0.42
3559,2021-09-15,1174,9,1529,21,12297,1591936,713778,1096435,2510300,0.44
3560,2021-09-15,108,10,47,4,846,274584,157676,148186,254900,0.58
3561,2021-09-15,1757,8,2233,37,19031,1585030,725628,1018357,1773600,0.57
3562,2021-09-15,2015,13,1943,71,23031,1670543,625545,1516276,3908500,0.39
3563,2021-09-15,4709,14,2368,5,43428,1614723,633611,1846134,2816500,0.66
3564,2021-09-15,2710,11,3577,116,37413,6118297,2893761,3879111,6538000,0.59
3565,2021-09-15,993,12,385,4,8649,473111,240423,602653,1259300,0.48
3566,2021-09-15,363,15,568,11,6900,4146339,1978778,2534357,1773700,1.43
3567,2021-09-15,0,16,5,0,73,93393,35308,68455,99600,0.69
3568,2021-09-15,16,17,34,0,365,226631,134263,124908,110000,1.14
3569,2021-09-16,2206,2,2084,59,29076,2077120,1032054,1873545,3781000,0.5
3570,2021-09-16,1233,3,1621,82,11992,766833,416124,951843,2185100,0.44
3571,2021-09-16,1222,4,1299,3,13100,354727,195305,691320,1906700,0.36
3572,2021-09-16,269,5,328,4,4927,555796,277123,517645,932700,0.55
3573,2021-09-16,170,6,280,0,2435,858800,404709,746200,1128800,0.66
3574,2021-09-16,712,7,489,0,9060,786690,365718,709461,1678700,0.42
3575,2021-09-16,1446,9,1475,3,12257,1292673,612051,1107239,2510300,0.44
3576,2021-09-16,80,10,96,3,828,212088,119922,148287,254900,0.58
